Zero-Drift,1,-,3 V/µs,2.5MHz,-,10pA,0.5µV,800µA,-,4.75 V ~ 32 V* ±2.38 V ~ 16 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Zero-Drift,1,Rail-to-Rail,0.5 V/µs,700kHz,-,10pA,1µV,2.2mA,-,2.7 V ~ 14 V* ±1.35 V ~ 7 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Zero-Drift,1,Rail-to-Rail,0.2 V/µs,200kHz,-,4nA,5µV,950µA,-,2.7 V ~ 11 V* ±1.35 V ~ 5.5 V,0°C ~ 70°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
Zero-Drift,1,Rail-to-Rail,0.2 V/µs,200kHz,-,4nA,5µV,950µA,-,2.7 V ~ 11 V* ±1.35 V ~ 5.5 V,-40°C ~ 125°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
Zero-Drift,1,Rail-to-Rail,0.2 V/µs,200kHz,-,4nA,5µV,950µA,-,2.7 V ~ 11 V* ±1.35 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
Zero-Drift,1,Rail-to-Rail,0.45 V/µs,1.5MHz,-,30pA,0.5µV,900µA,-,4.75 V ~ 60 V* ±2.38 V ~ 30 V,-40°C ~ 85°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
General Purpose,2,Rail-to-Rail,0.05 V/µs,750kHz,-,0.2pA,10µV,55µA,25mA,2.7 V ~ 5.5 V,0°C ~ 70°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
General Purpose,1,Rail-to-Rail,21 V/µs,12MHz,-,3pA,330µV,2.8mA,-,9.5 V ~ 140 V* ±4.75 V ~ 70V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width) Exposed Pad",8-SOIC-EP
Current Sense,1,-,-,200kHz,-,100nA,85µV,375µA,1mA,4 V ~ 60 V,-40°C ~ 85°C,Surface Mount,SOT-23-5 Thin* TSOT-23-5,TSOT-23-5
Current Sense,1,-,-,200kHz,-,100nA,85µV,350µA,1mA,5 V ~ 100 V,-40°C ~ 85°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
Current Sense,1,-,-,200kHz,-,60pA,3µV,420µA,1mA,5 V ~ 100 V,-40°C ~ 85°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
General Purpose,1,Rail-to-Rail,10 V/µs,18MHz,-,0.5pA,60µV,2.7mA,35mA,2.8 V ~ 11 V* ±1.4 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
General Purpose,2,Rail-to-Rail,10 V/µs,18MHz,-,0.5pA,50µV,2.5mA,35mA,2.8 V ~ 11 V* ±1.4 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
General Purpose,4,Rail-to-Rail,90 V/µs,180MHz,120MHz,400nA,100µV,1.25mA,-,2.5 V ~ 5.25 V* ±1.25 V ~ 2.625 V,-40°C ~ 85°C,Surface Mount,"16-TFSOP (0.118""* 3.00mm Width)",16-MSOP
General Purpose,-,Rail-to-Rail,1500 V/µs,4GHz,-,4pA,200µV,16.5mA,90mA,3.1 V ~ 5.25 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Programmable Gain,1,Rail-to-Rail,16 V/µs,11MHz,-,-,1.5mV,3.5mA,35mA,2.7 V ~ 10.5 V* ±2.7 V ~ 5.25 V,0°C ~ 70°C,Surface Mount,SOT-23-8 Thin* TSOT-23-8,TSOT-23-8
Programmable Gain,2,Rail-to-Rail,26 V/µs,33MHz,-,-,125µV,2.25mA,35mA,2.7 V ~ 10.5 V* ±2.7 V ~ 5.25 V,0°C ~ 70°C,Surface Mount,"16-SSOP (0.154""* 3.90mm Width)",16-SSOP
Instrumentation,1,Rail-to-Rail,0.2 V/µs,200kHz,-,4nA,5µV,1.73mA,-,2.7 V ~ 11 V* ±1.35 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,"16-SSOP (0.154""* 3.90mm Width)",16-SSOP
Voltage Feedback,3,Rail-to-Rail,600 V/µs,-,150MHz,5.4µA,4mV,5.5mA,-,3.15 V ~ 11 V* ±1.575 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,2,-,4.5 V/µs,28MHz,-,80nA,120µV,2.5mA,-,4.8 V ~ 10.5 V* ±2.4 V ~ 5.25 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,4,-,4.5 V/µs,28MHz,-,80nA,150µV,2.5mA,-,4.8 V ~ 10.5 V* ±2.4 V ~ 5.25 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,2,Rail-to-Rail,0.115 V/µs,200kHz,-,1pA,500µV,25µA,15mA,2.7 V ~ 10 V* ±1.35 V ~ 5 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Current Sense,1,-,-,-,800kHz,50µA,1mV,800µA,-,3 V ~ 32 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,0.08 V/µs,150kHz,-,0.1pA,1mV,1µA,-,2.5 V ~ 10 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Instrumentation,1,Rail-to-Rail,0.06 V/µs,-,250kHz,6nA,100µV,93µA,4.5mA,2.7 V ~ 7.5 V* ±1.35 V ~ 3.75 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Instrumentation,1,Rail-to-Rail,0.08 V/µs,750kHz,-,1pA,3µV,1.4mA,25mA,2.85 V ~ 5.5 V* ±1.425 V ~ 2.25 V,-40°C ~ 125°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-uMAX
Buffer,1,Rail-to-Rail,600 V/µs,-,230MHz,5.4µA,4mV,5.5mA,120mA,3.15 V ~ 11 V* ±1.575 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
Current Feedback,1,-,1700 V/µs,-,600MHz,4µA,500µV,6mA,80mA,±2.85 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,SOT-23-6,SOT-23-6
General Purpose,2,Push-Pull* Rail-to-Rail,2.1 V/µs,22MHz,-,1pA,70µV,420µA,-,2.4 V ~ 5.5 V* ±1.2 V ~ 2.75 V,-40°C ~ 85°C,Surface Mount,"10-TFSOP* 10-MSOP (0.118""* 3.00mm Width)",10-uMAX
General Purpose,1,Push-Pull* Rail-to-Rail,2.1 V/µs,22MHz,-,1pA,70µV,420µA,68mA,2.4 V ~ 5.5 V* ±1.2 V ~ 2.75 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
General Purpose,1,Rail-to-Rail,1.5 V/µs,3MHz,-,25nA,250µV,275µA,-,2.3 V ~ 6.5 V* ±1.15 V ~ 3.25 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,Rail-to-Rail,30 V/µs,50MHz,-,0.01pA,10µV,750µA,85mA,1.8 V ~ 5.5 V,-40°C ~ 125°C,Surface Mount,6-TSSOP* SC-88* SOT-363,SC-70-6
Voltage Feedback,2,-,388 V/µs,150MHz,-,14µA,1mV,15mA,65mA,4.5 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,3 V/µs,10MHz,-,1pA,70µV,2.5mA,48mA,2.7 V ~ 5.5 V* ±1.35 V ~ 2.75 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,3 V/µs,10MHz,-,1pA,70µV,2.5mA,48mA,2.7 V ~ 5.5 V* ±1.35 V ~ 2.75 V,-40°C ~ 125°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-uMAX
Current Sense,1,-,-,125kHz,-,-,100µV,1.1µA,-,-,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
Current Sense,1,Rail-to-Rail,0.9 V/µs,-,250kHz,175µA,400µV,1mA,-,4.5 V ~ 5.5 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width) Exposed Pad",8-SOIC-EP
General Purpose,2,-,0.5 V/µs,1MHz,-,80nA,1mV,3.4mA,25mA,±5 V ~ 15 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,-,0.8 V/µs,1MHz,-,30nA,1mV,2.3mA,-,5 V ~ 30 V* ±2.5 V ~ 15 V,-55°C ~ 125°C,Through Hole,TO-99-8 Metal Can,
General Purpose,2,-,13 V/µs,4.5MHz,-,100nA,500µV,1.9mA,30mA,3 V ~ 44 V* ±1.5 V ~ 22 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,-,13 V/µs,4.5MHz,-,100nA,1mV,1.9mA,30mA,3 V ~ 44 V* ±1.5 V ~ 22 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,4,-,13 V/µs,4.5MHz,-,100nA,1mV,1.9mA,30mA,3 V ~ 44 V* ±1.5 V ~ 22 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,2,-,11 V/µs,37MHz,-,280nA,130µV,3.5mA,33mA,5 V ~ 36 V* ±2.5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,-,7 V/µs,16MHz,-,300nA,150µV,2.05mA,37mA,10 V ~ 36 V* ±5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,-,7 V/µs,16MHz,-,300nA,150µV,4.1mA,37mA,10 V ~ 36 V* ±5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,-,7 V/µs,15MHz,-,250nA,150µV,4mA,37mA,5 V ~ 30 V* ±2.5 V ~ 15 V,-40°C ~ 105°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-DIP
General Purpose,4,-,7 V/µs,16MHz,-,300nA,150µV,8.4mA,37mA,10 V ~ 36 V* ±5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,1,-,2 V/µs,2.1MHz,-,20nA,1mV,220µA,27mA,4 V ~ 44 V* ±2 V ~ 22 V,-40°C ~ 105°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
General Purpose,2,-,2.1 V/µs,1.8MHz,-,20nA,2mV,220µA,27mA,3 V ~ 44 V* ±1.5 V ~ 22 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,4,-,2.1 V/µs,1.8MHz,-,20nA,2mV,220µA,27mA,3 V ~ 44 V* ±1.5 V ~ 22 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,2,Rail-to-Rail,1 V/µs,2.2MHz,-,80nA,8mV,900µA,80mA,1.8 V ~ 12 V* ±0.9 V ~ 6 V,-40°C ~ 105°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,1 V/µs,2.2MHz,-,80nA,8mV,900µA,80mA,1.8 V ~ 12 V* ±0.9 V ~ 6 V,-40°C ~ 105°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,-,10 V/µs,24MHz,-,300nA,100µV,2.15mA,37mA,3 V ~ 36 V* ±1.5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,3 V/µs,5MHz,-,0.04pA,500µV,1.65mA,70mA,1 V ~ 7 V* ±0.5 V ~ 3.5 V,-40°C ~ 105°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,-,13 V/µs,4.5MHz,-,100nA,1mV,1.9mA,30mA,3 V ~ 44 V* ±1.5 V ~ 22 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,-,13 V/µs,4.5MHz,-,100nA,1mV,1.9mA,30mA,3 V ~ 44 V* ±1.5 V ~ 22 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,-,13 V/µs,4.5MHz,-,100nA,1mV,1.9mA,30mA,3 V ~ 44 V* ±1.5 V ~ 22 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,4,-,13 V/µs,4.5MHz,-,100nA,1mV,1.9mA,30mA,3 V ~ 44 V* ±1.5 V ~ 22 V,0°C ~ 70°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,-,13 V/µs,4.5MHz,-,100nA,1mV,1.9mA,30mA,3 V ~ 44 V* ±1.5 V ~ 22 V,0°C ~ 70°C,Through Hole,"14-DIP (0.300""* 7.62mm)",14-PDIP
General Purpose,2,Rail-to-Rail,0.6 V/µs,1MHz,-,1pA,4.5mV,100µA,23mA,1.8 V ~ 6 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,0.6 V/µs,1MHz,-,1pA,4.5mV,100µA,23mA,1.8 V ~ 6 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,Rail-to-Rail,0.6 V/µs,1MHz,-,1pA,4.5mV,100µA,23mA,1.8 V ~ 6 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,4,Rail-to-Rail,0.6 V/µs,1MHz,-,1pA,4.5mV,100µA,23mA,1.8 V ~ 6 V,-40°C ~ 125°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,Rail-to-Rail,0.6 V/µs,1MHz,-,1pA,4.5mV,100µA,23mA,1.8 V ~ 6 V,-40°C ~ 85°C,Through Hole,"14-DIP (0.300""* 7.62mm)",14-PDIP
General Purpose,1,Rail-to-Rail,2.3 V/µs,2.8MHz,-,1pA,700µV,230µA,22mA,2.7 V ~ 6 V,-40°C ~ 125°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,1,Rail-to-Rail,2.3 V/µs,2.8MHz,-,1pA,700µV,230µA,22mA,2.7 V ~ 6 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,1,Rail-to-Rail,2.3 V/µs,2.8MHz,-,1pA,700µV,230µA,22mA,2.7 V ~ 6 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,Rail-to-Rail,2.3 V/µs,2.8MHz,-,1pA,700µV,230µA,22mA,2.7 V ~ 6 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
General Purpose,1,Rail-to-Rail,7 V/µs,10MHz,-,1pA,500µV,1mA,30mA,2.5 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,7 V/µs,10MHz,-,1pA,500µV,1mA,30mA,2.5 V ~ 5.5 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,7 V/µs,10MHz,-,1pA,500µV,1mA,30mA,2.5 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,4,Rail-to-Rail,7 V/µs,10MHz,-,1pA,500µV,1mA,30mA,2.5 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,2,Rail-to-Rail,2.3 V/µs,2.8MHz,-,1pA,700µV,230µA,22mA,2.7 V ~ 6 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,Rail-to-Rail,2.3 V/µs,2.8MHz,-,1pA,700µV,230µA,22mA,2.7 V ~ 6 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,Rail-to-Rail,2.3 V/µs,2.8MHz,-,1pA,700µV,230µA,22mA,2.7 V ~ 6 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,Rail-to-Rail,0.003 V/µs,14kHz,-,1pA,3mV,600nA,20mA,1.4 V ~ 6 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
General Purpose,2,Rail-to-Rail,0.003 V/µs,14kHz,-,1pA,3mV,600nA,20mA,1.4 V ~ 6 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,4,Rail-to-Rail,2.3 V/µs,2.8MHz,-,1pA,700µV,230µA,22mA,2.7 V ~ 6 V,-40°C ~ 125°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,Rail-to-Rail,2.3 V/µs,2.8MHz,-,1pA,700µV,230µA,22mA,2.7 V ~ 6 V,-40°C ~ 85°C,Surface Mount,"14-TSSOP (0.173""* 4.40mm Width)",14-TSSOP
General Purpose,4,Rail-to-Rail,0.15 V/µs,300kHz,-,1pA,5mV,20µA,23mA,1.8 V ~ 6 V,-40°C ~ 125°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,Rail-to-Rail,0.9 V/µs,2MHz,-,1pA,3mV,170µA,25mA,2 V ~ 6 V,-40°C ~ 125°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,Rail-to-Rail,0.9 V/µs,2MHz,-,1pA,3mV,170µA,25mA,2 V ~ 6 V,-40°C ~ 125°C,Surface Mount,"14-TSSOP (0.173""* 4.40mm Width)",14-TSSOP
General Purpose,1,Rail-to-Rail,0.6 V/µs,1MHz,-,2pA,1mV,85µA,-,1.8 V ~ 6 V,-40°C ~ 125°C,Surface Mount,5-TSSOP* SC-70-5* SOT-353,SC-70-5
Programmable Gain,8,Push-Pull* Rail-to-Rail,22 V/µs,12MHz,-,1pA,275µV,1mA,30mA,2.5 V ~ 5.5 V,-40°C ~ 85°C,Through Hole,"16-DIP (0.300""* 7.62mm)",16-PDIP
Programmable Gain,8,Push-Pull* Rail-to-Rail,22 V/µs,12MHz,-,1pA,275µV,1mA,30mA,2.5 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,"16-SOIC (0.154""* 3.90mm Width)",16-SOIC
General Purpose,1,Rail-to-Rail,0.5 V/µs,370kHz,-,0.5pA,1mV,1.5mA,115mA,2.2 V ~ 10 V* ±1.1 V ~ 5 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
General Purpose,1,Rail-to-Rail,0.5 V/µs,370kHz,-,0.5pA,1mV,1.5mA,115mA,2.2 V ~ 10 V* ±1.1 V ~ 5 V,-40°C ~ 85°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
General Purpose,1,Rail-to-Rail,1.6 V/µs,1.4MHz,-,10pA,500µV,820µA,96mA,0.9 V ~ 7 V* ±0.45 V ~ 3.5 V,-40°C ~ 125°C,Surface Mount,SOT-23-5 Thin* TSOT-23-5,5-TSOP
Transconductance,2,Push-Pull,50 V/µs,2MHz,-,400nA,400µV,2.6mA,650µA,4 V ~ 44 V* ±2 V ~ 22 V,0°C ~ 70°C,Through Hole,"16-DIP (0.300""* 7.62mm)",16-DIP
General Purpose,2,-,9 V/µs,10MHz,-,200nA,500µV,8mA,38mA,±5 V ~ 15 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.209""* 5.30mm Width)",8-SO
General Purpose,2,-,9 V/µs,10MHz,-,200nA,500µV,8mA,38mA,±5 V ~ 15 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,-,9 V/µs,10MHz,-,200nA,500µV,8mA,38mA,±5 V ~ 15 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,-,13 V/µs,10MHz,-,500nA,500µV,4mA,38mA,±3 V ~ 20 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,1,-,13 V/µs,10MHz,-,500nA,500µV,4mA,38mA,10 V ~ 30 V* ±5 V ~ 15 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Transconductance,2,Push-Pull,50 V/µs,2MHz,-,400nA,400µV,2.6mA,650µA,±18V,-40°C ~ 85°C,Surface Mount,"16-SOIC (0.209""* 5.30mm Width)",
General Purpose,2,-,0.5 V/µs,600kHz,-,25nA,2mV,700µA,-,3 V ~ 32 V* ±1.5 V ~ 16 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.209""* 5.30mm Width)",
General Purpose,4,-,1.2 V/µs,1.2MHz,-,70nA,2mV,3mA,30mA,4 V ~ 36 V* ±2 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.209""* 5.30mm Width)",14-DMP
General Purpose,2,-,1.2 V/µs,1.2MHz,-,70nA,2mV,2mA,30mA,4 V ~ 36 V* ±2 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",
General Purpose,2,-,1.2 V/µs,1.2MHz,-,70nA,2mV,2mA,-,4 V ~ 36 V* ±2 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.209""* 5.30mm Width)",
General Purpose,2,-,1 V/µs,3MHz,-,25nA,500µV,3.5mA,-,±4 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",
Audio,2,-,5 V/µs,15MHz,-,100nA,500µV,6mA,50mA,4 V ~ 36 V* ±2 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",
CMOS,1,Rail-to-Rail,3 V/ms,9kHz,-,1pA,100µV,650nA,11mA,1.5 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,5-TSSOP* SC-70-5* SOT-353,SC-70-5
CMOS,2,Rail-to-Rail,0.003 V/µs,9kHz,-,1pA,100µV,650nA,11mA,1.5 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MiniSO
General Purpose,1,-,0.3 V/µs,-,600kHz,1.8nA,60µV,-,-,±3 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,-,0.3 V/µs,-,600kHz,1.8nA,60µV,-,-,±3 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,-,0.3 V/µs,-,600kHz,1.2nA,30µV,-,-,±3 V ~ 18 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,1,-,1.2 V/µs,3.4MHz,-,240nA,150µV,3mA,40mA,4 V ~ 36 V* ±2 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,-,0.7 V/µs,1.3MHz,-,500pA,15µV,400µA,10mA,5 V ~ 36 V* ±2.5 V ~ 18 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,-,0.3 V/µs,600kHz,-,1.2nA,20µV,1.6mA,-,6 V ~ 36 V* ±3 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,Rail-to-Rail,3 V/µs,5MHz,-,300nA,5mV,3.75mA,50mA,4.5 V ~ 12 V* ±2.25 V ~ 6 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
General Purpose,1,Rail-to-Rail,0.015 V/µs,35kHz,-,20nA,150µV,30µA,25mA,1.7 V ~ 36 V* ±0.85 V ~ 18 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,1.2 V/µs,3.4MHz,-,240nA,250µV,3mA,40mA,4 V ~ 36 V* ±2 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,Rail-to-Rail,1.2 V/µs,3.4MHz,-,240nA,250µV,3mA,40mA,4 V ~ 36 V* ±2 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
J-FET,2,-,22 V/µs,4.7MHz,-,30pA,200µV,5.6mA,36mA,±4.5 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
J-FET,2,-,22 V/µs,4.7MHz,-,30pA,200µV,5.6mA,36mA,±4.5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,13 V/µs,15MHz,-,260nA,25µV,550µA,30mA,2.7 V ~ 12 V* ±1.35 V ~ 6 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Audio,2,-,22 V/µs,9MHz,-,100nA,1mV,30mA,90mA,±4.5 V ~ 22 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Audio,2,-,22 V/µs,9MHz,-,100nA,1mV,30mA,90mA,±4.5 V ~ 22 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,-,2.8 V/µs,8MHz,-,10nA,10µV,-,-,±4 V ~ 18 V,-55°C ~ 125°C,Through Hole,"8-CDIP (0.300""* 7.62mm)",8-CERDIP
Through Hole,"8-CDIP (0.300""* 7.62mm)",8-CERDIP,,,-,,,,-,,,,,
General Purpose,1,-,2.8 V/µs,8MHz,-,10nA,10µV,-,-,±4 V ~ 18 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
J-FET,2,-,9 V/µs,4MHz,-,3pA,200µV,210µA,12mA,9 V ~ 36 V* ±4.5 V ~ 18 V,-40°C ~ 90°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
